,Uni_Grams,Probabilities
850,reham,0.00014264717583595455
851,ache,1.460653908326892e-05
852,baap,9.927066053016895e-05
853,step,3.845491871326487e-06
854,father,6.868080132327964e-06
855,hesiyat,0.0001298921698759169
856,tawaqqa,8.252773707394087e-05
857,rakh,3.6967362186908124e-05
858,choti,0.00015579780853172538
859,chezon,1.5825069429327108e-07
860,barey,9.30514082444434e-06
861,sochenge,5.697024994557758e-07
862,lekin,0.004453680939634387
863,naram,0.00011069636065814312
864,hassas,1.4701489499844882e-05
865,insaan,0.0001844728343376661
866,shohar,3.3470021843026834e-05
867,bano,6.23507735515488e-06
868,sabiq,3.3454196773597506e-05
869,bete,4.161993259913029e-06
870,inhe,6.9472054794746e-06
871,milna,0.00022403550791098387
872,chahiye,0.00036864499235617494
873,faisla,0.0001429636772245411
874,behtar,0.0005042816624349376
875,politician,1.3767810403514583e-06
876,samajhte,1.7882328455139632e-06
877,aasaan,0.0002318214420702128
878,mission,1.1694726308272733e-05
879,samajhti,5.380523605971217e-07
880,haqiqat,9.811543046182805e-07
881,hawale,1.7882328455139632e-06
882,dabao,5.791975411133721e-05
883,mehsoos,0.0005370870313619327
884,pasand,0.0004843262498845561
885,shadi,0.00015654158679490374
886,piyara,5.222272911677945e-07
887,bachon,0.00015872544637615088
888,guzara,3.0225882610014774e-06
889,us,6.750974618550944e-05
890,mehaz,6.804779854610656e-07
891,afraad,0.00012710695765635532
892,maujood,1.4084311792101125e-06
893,channel,3.9815874684187e-05
894,team,0.0001095727807286609
895,munsalik,4.908936536977269e-05
896,normal,6.504103535453441e-06
897,couple,2.057259025812524e-06
898,rehte,1.2454329640880433e-05
899,shaam,0.0001244641710616577
900,baje,4.288593815347646e-06
901,mujhe,0.004158828246027164
902,province,3.1650138858654217e-07
903,sochti,3.370739788446674e-06
904,fitri,1.2438504571451107e-05
905,talluq,0.00016902756657464284
906,unho,1.1235799294822246e-06
907,qabool,2.8801626361375335e-06
908,piyar,2.816862358420225e-06
909,mahaul,8.070785408956824e-07
910,milta,7.660916110737253e-05
911,chez,2.4054105532577203e-06
912,parwah,0.00015601935950373594
913,subha,7.453607701213068e-06
914,walk,6.5832288826000766e-06
915,phool,0.00014783779860877384
916,late,1.175802658599004e-05
917,muskurate,1.8673581926605987e-06
918,hue,0.0006656973706140741
919,matlab,0.00044545987936612873
920,leti,7.421957562354413e-06
921,sadah,1.1552300683408789e-06
922,hui,0.0004386076243032301
923,shoes,1.6458072206500191e-06
924,lena,0.000544651414549151
925,fitness,8.703788186129909e-07
926,junoon,2.7314069835018586e-05
927,had,0.00022099709458055306
928,rakhte,3.1491888164360944e-06
929,hamesha,0.0007936905321584717
930,kea,2.484535900404356e-06
931,paas,0.0008173490109553157
932,daur,0.0005676927156382513
933,lagati,4.0670428433370665e-06
934,rehti,5.071934752099338e-05
935,cooking,1.31348076263415e-06
936,sweet,7.880884575804899e-06
937,dishes,4.589270134504861e-07
938,lagi,0.00010569563871847574
939,school,0.00017504109295778713
940,college,4.495902224871831e-05
941,numaya,2.4592157893174326e-05
942,hamil,3.1650138858654217e-07
943,thein,3.6397659687452345e-07
944,siyasi,4.875703891175682e-05
945,kaamon,9.653292351889535e-07
946,begum,4.222128523744472e-05
947,liaquat,2.373760414399066e-07
948,un,0.004244663422611834
949,kartein,3.0067631915721504e-07
950,parwarish,1.9892112272664173e-05
951,zimedari,1.899008331519253e-07
952,wajah,0.0005265000599137128
953,pakistani,1.0112219365340021e-05
954,tarikh,6.330027771730843e-07
955,zindah,0.0003085413786635906
956,rahe,0.00023039718582157335
957,anjuman,4.636745342792843e-06
958,maqsad,0.0002217250477743021
959,khawateen,0.00018251052572842953
960,samaji,1.887930782918724e-05
961,taleemi,1.039707061506791e-05
962,saqafati,5.443823883688525e-06
963,islah,1.7407576372259819e-07
964,art,2.4528857615457017e-05
965,classes,2.1522094423884866e-06
966,farogh,1.2786656098896303e-05
967,aham,2.1363843729591594e-06
968,kirdar,1.2343554154875144e-06
969,dosron,1.2501804849168414e-06
970,mehsos,9.020289574716451e-07
971,helen,1.186880207199533e-05
972,keller,6.963030548903927e-07
973,doston,0.0001411121441013098
974,halka,3.451447642536242e-05
975,wasi,6.488278466024114e-07
976,tarha,9.35261603273232e-06
977,district,1.2501804849168414e-06
978,court,1.3641209848079967e-05
979,practice,2.816862358420225e-06
980,jari,0.0003128616226177969
981,howae,7.912534714663554e-08
982,senior,5.507124161405833e-06
983,judge,1.1409875058544844e-05
984,laws,6.013526383144301e-07
985,kafi,1.8942608106904546e-05
986,pheli,1.0128044434769348e-06
987,dafa,6.7573046463226744e-06
988,marte,2.9909381221428233e-06
989,waqat,1.0982598183953013e-05
990,khush,0.0013659566928617985
991,inhon,2.5320111086923373e-06
992,apnay,1.6822048803374715e-05
993,phelay,1.5825069429327108e-07
994,dusron,2.2946350672524305e-06
995,sikh,2.4528857615457016e-06
996,liya,0.0010498034558027015
997,agay,0.0008070785408956824
998,kunji,7.596033326077012e-07
999,edhi,2.6902618029856083e-07
1000,international,4.098692982195721e-06
1001,ambulance,6.250902424584207e-06
1002,qiyam,2.2677324492225746e-05
1003,insaniyat,2.168034511817814e-06
1004,ul,2.5921463725237803e-05
1005,aqwami,4.611425231705919e-05
1006,qadam,0.00021705665229265062
1007,age,1.3451309014928042e-05
1008,product,1.5508568040740566e-06
1009,agr,1.4796439916420846e-05
1010,chahte,1.0602796517649161e-05
1011,sochiye,1.2818306237754957e-06
1012,mat,0.00010382828052581515
1013,jaldi,0.0005121783720801719
1014,le,0.0007627208712852786
1015,lain,2.220257240934593e-05
1016,hafeez,6.171777077437572e-07
1017,timing,2.057259025812524e-06
1018,deta,0.00024943474434505384
1019,material,2.1363843729591594e-06
1020,quom,4.589270134504861e-07
1021,fard,2.243994845078584e-05
1022,major,4.7475208287981325e-06
1023,akram,1.0761047211942433e-06
1024,shaheed,1.088764776737705e-05
1025,pesh,0.00011390884975229652
1026,karta,0.0009443926683339538
1027,andaza,0.00027546698355629694
1028,ahead,6.646529160317385e-07
1029,aage,1.4290037694682377e-05
1030,financial,3.798016663038506e-07
1031,times,5.807800480563049e-06
1032,unhein,4.0955279683098556e-05
1033,woman,2.199684650676468e-06
1034,taqat,1.3767810403514583e-06
1035,qanoon,0.00010537913732988921
1036,manne,7.754284020370283e-07
1037,inkar,5.697024994557758e-07
1038,deya,2.199684650676468e-06
1039,jal,1.7550001997123763e-05
1040,bila,1.4290037694682377e-05
1041,akhir,2.19493712984767e-05
1042,bharti,1.3166457765200153e-05
1043,foj,1.6458072206500191e-06
1044,peche,4.114518051625048e-07
1045,hatne,5.064022217384674e-07
1046,majbor,9.495041657596264e-08
1047,shaid,1.044454582335589e-06
1048,khail,0.0002940772652051856
1049,khandan,0.0001998864519618307
1050,etni,8.86203888042318e-07
1051,hukmarani,6.424978188306806e-06
1052,thakawat,8.007485131239517e-06
1053,cheese,5.064022217384674e-07
1054,who,1.2834131307184284e-05
1055,waqif,1.899008331519253e-07
1056,nahein,9.495041657596264e-07
1057,hashim,1.1868802071995331e-06
1058,hairat,4.272768745918319e-07
1059,angaiz,0.000316833715044558
1060,quwat,3.3232645801586924e-07
1061,deikh,2.848512497278879e-07
1062,unke,1.2770831029466975e-05
1063,sathi,6.282552563442862e-06
1064,pareshan,0.00037296523631038126
1065,kerte,2.041433956383197e-06
1066,champion,4.462669579070244e-06
1067,abdul,1.487556526356748e-06
1068,bari,1.5302842138159314e-05
1069,pahla,7.43778263178374e-07
1070,shikar,2.7535620807029165e-06
1071,bane,9.004464505287123e-06
1072,american,4.3170789403204346e-05
1073,squash,1.5983320123620379e-06
1074,moqam,1.2660055543461685e-07
1075,zamane,3.559058114655666e-05
1076,jahangir,1.4242562486394395e-07
1077,khelaf,1.5825069429327108e-07
1078,match,6.333192785616708e-05
1079,keya,4.003742565619758e-06
1080,game,2.4244006365729128e-05
1081,kerna,3.386564857876001e-06
1082,hareef,1.7518351858265106e-05
1083,leay,4.747520828798132e-07
1084,samjhi,8.640487908412601e-06
1085,ala,3.4546126564221076e-05
1086,poori,0.00020692860785788127
1087,dunia,6.4566283271654595e-06
1088,dal,7.1371063126265256e-06
1089,azeem,0.00028008790382966046
1090,khelari,1.4242562486394395e-07
1091,samjhe,2.7693871501322437e-06
1092,jate,2.1142292757581014e-05
1093,thay,0.002551555069437556
1094,naujawan,2.373760414399066e-07
1095,farig,4.747520828798132e-07
1096,salahiyat,9.248170574498762e-05
1097,jata,0.000645662832716546
1098,unhon,0.0005105483899289511
1099,kayi,0.0005565676918294343
1100,shorts,4.43101944021159e-07
1101,ijaad,2.0050362966957444e-05
1102,kiye,0.00011102868711615898
1103,roshan,0.0001494044804822772
1104,walid,2.4528857615457016e-06
1105,khelon,1.569846887389249e-05
1106,naya,0.00033115540287809907
1107,andaz,1.865775685717666e-05
1108,ibtedai,1.4242562486394395e-07
1109,dino,7.722633881511628e-06
1110,super,2.2677324492225746e-05
1111,star,4.782335981542652e-05
1112,bahot,2.269314956165507e-05
1113,thai,5.9660511748563195e-06
1114,prince,5.459648953117852e-06
1115,matches,3.6397659687452345e-06
1116,innings,1.060279651764916e-06
1117,munfarid,2.959287983284169e-05
1118,barhe,2.215509720105795e-07
1119,records,1.930658470377907e-06
1120,maalik,8.130920672788267e-05
1121,test,7.504247923386915e-05
1122,cricketer,5.9660511748563195e-06
1123,score,5.007051967439097e-05
1124,action,5.193787786705157e-05
1125,fast,7.801759228658264e-06
1126,wicket,9.68494249074819e-06
1127,ball,3.370739788446674e-06
1128,fun,6.263562480127669e-05
1129,swing,5.222272911677945e-07
1130,sultan,7.279531937490469e-07
1131,bowlers,5.697024994557758e-07
1132,list,1.5445267763023256e-05
1133,shamil,7.342832215207778e-06
1134,day,0.0004193643398771683
1135,kul,2.199684650676468e-06
1136,wickets,7.596033326077012e-07
1137,dekhne,1.197957755800062e-05
1138,aai,1.1140848878246284e-05
1139,lagao,5.2380979811072726e-06
1140,wasim,2.6902618029856083e-07
1141,bowling,4.1936433987716835e-06
1142,bating,1.899008331519253e-07
1143,opener,1.329305832063477e-06
1144,captain,2.5146035323200775e-05
1145,gae,1.7375926233401164e-05
1146,tahum,3.6397659687452345e-07
1147,ilzaam,9.343120991074724e-05
1148,sabit,5.507124161405833e-06
1149,bowler,3.592290760457253e-06
1150,jinho,6.488278466024114e-07
1151,hadaf,3.9562673573317767e-05
1152,baar,0.0017742434841384379
1153,bar,0.00029327018666428997
1154,man,3.253634274669653e-05
1155,muntakhib,6.85383756984157e-05
1156,hasiyat,1.7407576372259819e-07
1157,intikhab,0.0002581543576006131
1158,alam,7.485257840071721e-06
1159,batting,6.045176522002955e-06
1160,esa,1.3261408181776117e-05
1161,khas,6.504103535453441e-06
1162,rakhne,6.915555340615946e-06
1163,double,1.6442247137070865e-05
1164,phele,3.7821915936091788e-06
1165,kai,2.6459516085834924e-05
1166,kare,4.323408968092166e-05
1167,ayanat,3.82966680189716e-05
1168,aaye,0.00019319244759322533
1169,first,1.7375926233401164e-05
1170,class,4.1287606141114426e-05
1171,sitara,5.018129516039626e-05
1172,khub,3.3390896495880196e-06
1173,chamka,8.229036103250096e-07
1174,county,2.112646768815169e-05
1175,khule,5.459648953117852e-06
1176,series,6.670266764461376e-05
1177,hare,4.589270134504861e-06
1178,samajhta,1.0128044434769348e-06
1179,kardar,6.804779854610656e-07
1180,retirement,2.547836178121664e-06
1181,silsile,5.380523605971217e-07
1182,zabardasti,2.7852122195615707e-05
1183,bare,1.6489722345358845e-05
1184,aftab,1.2660055543461685e-07
1185,umdah,0.00026431030960862137
1186,banne,3.940442287902449e-06
1187,lage,1.4764789777562191e-05
1188,kehte,0.00012489144793624953
1189,hindustan,5.459648953117852e-06
1190,aane,1.854698137117137e-05
1191,akhri,9.400091241020302e-06
1192,musafir,1.0681921864795797e-05
1193,train,6.163864542722909e-05
1194,mashriqi,2.5035259837195485e-05
1195,maghribi,6.654441695032048e-05
1196,flight,3.085888538718786e-06
1197,sawar,3.0067631915721504e-07
1198,bachay,0.0003215495857344975
1199,suna,0.0003934903513602185
1200,jayen,0.000133041358692353
1201,maloom,0.0002856108530604956
1202,circuit,1.5350317346447293e-06
1203,aglay,5.052944668784146e-05
1204,mila,0.0007297256015251315
1205,battery,8.37146172811404e-06
1206,tape,1.5951669984761725e-05
1207,dosre,1.4559063874980938e-06
1208,chipka,1.028629512906262e-06
1209,dali,1.31348076263415e-06
1210,robot,2.293052560309498e-05
1211,mazi,8.86203888042318e-07
1212,past,2.0256088869538696e-06
1213,maze,4.6209202733635155e-06
1214,solve,2.0256088869538696e-06
1215,company,7.160843916770515e-05
1216,fail,3.956267357331777e-06
1217,huway,6.013526383144301e-07
1218,adad,6.804779854610656e-07
1219,bahar,0.002615852326528912
1220,nikle,4.3202439542063005e-06
1221,hone,5.2428455019360705e-05
1222,agaya,2.7567270945887822e-05
1223,jacket,1.1330749711398209e-05
1224,stitching,1.2027052766288601e-06
1225,iski,0.0001788865848291136
1226,kapra,9.477634081224004e-05
1227,bhee,4.858296314803422e-06
1228,istemal,2.500360969833683e-06
1229,hoodie,1.1868802071995331e-06
1230,quality,4.953246731379385e-06
1231,ahi,0.00016841038886689907
1232,pehnay,6.499356014624642e-05
1233,garam,0.0002242412338135651
1234,dekhnay,0.00035370612681489015
1235,ayi,1.148900040569148e-05
1236,mujhay,6.171777077437572e-06
1237,awesome,5.491299091976507e-06
1238,print,5.586249508552469e-06
1239,issue,4.415194370782263e-06
1240,bahut,8.482237214119329e-05
1241,dekhny,7.754284020370283e-07
1242,lag,0.00021134380222866353
1243,rhi,4.9801493494092406e-05
1244,kesi,4.225293537630338e-06
1245,pictures,3.687241177033216e-06
1246,upload,3.434040066163982e-06
1247,kry,9.41591631044963e-06
1248,plz,1.6173220956772304e-05
1249,hei,1.1235799294822246e-05
1250,helmet,9.020289574716451e-07
1251,dada,5.6986075015006915e-05
1252,bachpan,4.649405398336304e-05
1253,bhati,2.848512497278879e-07
1254,gate,5.981876244285647e-06
1255,saamne,3.972092426761104e-06
1256,paise,1.4210912347535742e-05
1257,kumar,3.861316940755814e-06
1258,taake,5.855275688851029e-07
1259,phone,0.00021808528180555686
1260,lun,2.2629849283937764e-06
1261,kab,8.053377832584565e-05
1262,hafta,9.718175136549776e-05
1263,raat,0.0007101183405021953
1264,shauk,8.387286797543367e-07
1265,jagah,0.000721908017227044
1266,yay,2.7725521640181093e-05
1267,rha,0.0001335002857058035
1268,asaan,1.2818306237754957e-06
1269,posts,1.5666818735033836e-06
1270,dekhna,0.0011417945843953802
1271,bhaiyo,1.487556526356748e-06
1272,haal,0.0003366308769006462
1273,bhabi,2.6427865946976267e-06
1274,theek,0.0008273979300429385
1275,thaak,3.544815552169272e-06
1276,nahiin,4.747520828798132e-08
1277,altaf,1.1552300683408789e-06
1278,hussain,6.488278466024114e-07
1279,station,6.087904209462138e-05
1280,alawa,4.605095203934188e-06
1281,ittafaq,4.931091634178327e-05
1282,hospital,5.636889730726315e-05
1283,qaim,7.162426423713448e-05
1284,french,6.013526383144301e-07
1285,language,5.285573189395253e-06
1286,piano,6.488278466024114e-06
1287,bajane,6.171777077437572e-07
1288,admission,1.487556526356748e-06
1289,council,4.367719162494282e-05
1290,foreign,2.009783817524543e-06
1291,relations,2.6902618029856083e-07
1292,best,2.8136973445343596e-05
1293,teacher,7.073806034909217e-06
1294,nawaza,3.7821915936091788e-06
1295,kamil,6.330027771730843e-07
1296,yaqeen,0.000691381458297872
1297,qeemti,2.6791842543850793e-05
1298,sarmaya,1.0349595406779929e-05
1299,honge,2.400663032428922e-05
1300,riha,2.057259025812524e-07
1301,watan,3.820171760239564e-05
1302,azaadi,2.0335214216685332e-05
1303,tarap,1.0128044434769348e-06
1304,chuki,5.2523405435936666e-05
1305,mazeed,0.0012115356653704247
1306,dauran,3.0067631915721504e-07
1307,gaddi,5.52294923083516e-06
1308,bahali,3.1650138858654217e-07
1309,dehani,1.6173220956772304e-05
1310,karai,5.74450020284574e-06
1311,jinhe,1.7882328455139632e-06
1312,barhi,2.168034511817814e-06
1313,dilchaspi,0.00012680628133719812
1314,parha,4.0243151558778833e-05
1315,may,1.6537197553646826e-05
1316,supreme,1.8198829843726172e-06
1317,rukni,1.5666818735033836e-06
1318,bench,4.823481162058902e-05
1319,nawaz,6.488278466024114e-06
1320,hukumat,1.8673581926605987e-06
1321,bahal,1.5825069429327108e-07
1322,steel,3.402389927305328e-06
1323,mills,1.5983320123620379e-06
1324,pedawar,4.35505910695082e-05
1325,tor,0.001648703208355586
1326,deye,4.747520828798132e-07
1327,qarardad,4.510144787358226e-06
1328,lahore,3.845491871326487e-06
1329,tarmeem,2.6681067057845504e-05
1330,manzoor,6.34585284116017e-06
1331,baad,0.001590213751744793
1332,alla,2.8801626361375335e-06
1333,shumar,1.1710551377702059e-06
1334,qaum,2.674436733556281e-06
1335,bani,6.368007938361227e-05
1336,sahafat,8.703788186129909e-07
1337,adab,4.790248516257315e-05
1338,tijarat,0.00013658617424452225
1339,anthak,1.060279651764916e-06
1340,mehnat,3.535320510511676e-05
1341,taraqqi,6.5215111118257e-05
1342,bil,0.00018683076968263582
1343,aakhir,0.0010706134221022668
1344,business,8.97281436642847e-06
1345,gaey,1.91483340094858e-06
1346,lihaz,2.373760414399066e-07
